"customer_unique_id","R","F","M","RFM_Score"
"59ddd50104724c7bd5ca87dd6051b70d",1,1,4,6
"59de1c72ff3794305a1495454f6a942d",3,1,4,8
"59deaa85810b3c3af6536e02d782a90c",3,1,4,8
"59e1e2b60e539a256e9ae81b4d4ef2e8",3,1,2,6
"59e48acde78e7f413acac918d1d07001",2,1,2,5
"59e66c94d154429f52f83540f49d2e28",1,1,1,3
"59e7dae2dab0dd164a6ebaa15913ce85",1,1,4,6
"59eaec5056af4aa4305833b3d242a8c8",3,1,2,6
"59f2984881d7ad0c10fcafed54db5221",4,1,3,8
"59f3535d39595a173769b7dc1b0e9b30",2,1,3,6
"59f5db6a907a5c4ecfd9934ea6e10127",3,1,4,8
"59f65444dd66028dcc0cf4d88bef9a07",3,1,4,8
"59f72bd03edfc6d071ee1091ea4dbaa6",4,1,2,7
"59f816b5af16af2b833bb38decf57418",4,1,4,9
"59f83de84dbeef60a402146e31d8c517",1,1,3,5
"59f85d28be94b3580030d3ee7eed4aae",3,1,3,7
"59f88b3d7efa3d6c729d73592ff6958b",3,1,2,6
"59f9d10aff26297fd359d18372e05fbd",2,1,1,4
"59fa9689b7269e99c19b967e1b94c36b",1,1,4,6
"59fb2024ddd74c34d16e3d51ed2960a1",1,1,1,3
"59ff434b284682bf6133beb5ffe2b037",1,1,3,5
"5a00ad17554a6fe2e8388399a4af97f0",1,1,2,4
"5a0147a4dea9567394f45af36262e7d6",2,1,1,4
"5a014dabe8de0cc29621e8c8d5ebfd8e",2,1,4,7
"5a03c0d19f3489c0f6ed18960544f235",2,1,4,7
"5a06bd3849da761b21e0bd78eeda8688",3,1,1,5
"5a08f2b992462b9094d1db89f7c5f53b",2,1,3,6
"5a0b87c34f674cb92d999d2a37096227",2,1,4,7
"5a0bc0697fe1c45538c3d834182ca653",4,1,2,7
"5a0c71a52060fbffde1f4e061e81ec0e",3,1,2,6
"5a0d126a66cdd45cdfbd43fc5a6bc52b",4,1,3,8
"5a0fd5d12f969cf5b9f81b5e6798955b",1,1,2,4
"5a10d07d2c023fde54f9e6af40321d0a",4,1,3,8
"5a134abfa8e053352d6b787c078c6c6e",1,1,2,4
"5a1471c590fdac5bd3e37208d724357e",4,1,1,6
"5a1660d7af1ab417e55c72b396010989",2,1,3,6
"5a16f2e6b635a8b5a137354d7ddb2913",3,1,4,8
"5a17be7746de588c9652a1e2cb562f7c",2,1,2,5
"5a1831e0ed9768e304daaf6752ac91f6",4,1,2,7
"5a18aed8495fec61fd9cf2a0c41fc312",4,1,4,9
"5a1a6144e1b36d1233f3d83504ec130c",4,1,2,7
"5a1a783020111b20236f45ee2ff2334d",1,1,4,6
"5a1b26f24321efd9bdd49dc98aed8384",2,1,3,6
"5a1b7cd1a94f3483b6415f8609db83dc",3,1,1,5
"5a1bd425ef99fef599f4159dd8838702",3,1,4,8
"5a1c2510301699cbd7fa6b876bef9891",4,1,1,6
"5a1c4f4d68816c698f0cef3fced67645",2,1,3,6
"5a1c55663b390b6333e26568460420b8",4,1,4,9
"5a1ca59d931014c3141a150d51a00994",4,1,4,9
"5a1e54e72e1dc1cf05040e6b2208b2cf",4,1,4,9
"5a1f6104fa0a124fe00c9bd42048b0c8",2,1,1,4
"5a21363c92f912e70cb482c96bc03af3",3,2,4,9
"5a217b57456380cc037f0466c4772f48",1,1,2,4
"5a239cff21db60eed70fde2621e386ab",2,1,1,4
"5a251e558f417f2e5d021d5f0af65bd6",1,1,3,5
"5a2dabee1b75af89efb14fe554b6044b",1,1,4,6
"5a2e847dd085d36e3ba8916b75e794ed",4,2,4,10
"5a30802342302d5bcef2bade8d40d847",1,2,4,7
"5a31a11a58a5d6d99a7c68758d38f07f",1,1,1,3
"5a320cebe0fb0785ff2a0eb7b0c02cbe",1,1,3,5
"5a33eddc1581991e3cc816357daf8fb6",4,1,3,8
"5a34e8aa2bc2f5ed47504807061fce82",1,1,3,5
"5a34ee0b4b9e4f97e41450badfaa89f8",3,1,1,5
"5a3531b7eea38fd8bbc318e7683d0219",2,1,1,4
"5a357b4b69f6d21c03cfc5727829b0e1",1,1,1,3
"5a36e1707c1cc4e2fa138a4dca3d9743",3,1,3,7
"5a374f512279b6db1c636b5d7fadb290",2,1,2,5
"5a37883646dea06043b9fb87845ca543",3,1,4,8
"5a389ac5b0d87b8b5250504852659845",1,1,2,4
"5a3e3213dd31e76b3b23abde809387a1",3,1,2,6
"5a3f9aeeaaf40c9cb46b99225fc9cda4",1,1,3,5
"5a44e130874459fac090d9bfec3aa079",4,1,4,9
"5a45f9d1a2c0e7a3a1b7bf2181cd4322",4,1,1,6
"5a48e68daf6419abb65cd6fd1c03dda3",3,1,2,6
"5a499054b62a78c046de758714fdfee5",1,1,4,6
"5a4a5f760f4e24691ad78a7f84bbe608",4,1,2,7
"5a4d11d56c3c62e630300b2e98a4c195",4,1,4,9
"5a4fa4919cbf2b049e72be460a380e5b",4,1,3,8
"5a5043f11b195195f1455a85de3faf96",2,1,3,6
"5a5060dc2474b95aa67bfb465a3ab10b",4,1,1,6
"5a56dd0cf6c8cc75c84588c2536cd52e",2,1,4,7
"5a5d23db7ec2b28b8735f7319d528dbe",1,1,3,5
"5a5dd627a94c1bc236e9386eaeaa848e",1,1,1,3
"5a5de1734ce04f6027deb12fd924a4de",3,1,4,8
"5a5e7f5f823cff210ff66c41ce412234",2,1,1,4
"5a5fdc74741b68553a92d2272df59123",1,1,4,6
"5a61458586c926813840fbc48a62112f",3,1,1,5
"5a617450496f1cf7f8dcf4e4790e6d4e",2,1,1,4
"5a62307b3d27fa515f94a5dec5a43e5b",2,1,2,5
"5a65b9d8413c282c9fc12da40c432762",1,1,3,5
"5a6637b7f03edf22def5e269822d4326",1,1,1,3
"5a6a43b78f4354c6bf999401fba32452",4,1,4,9
"5a6bc06cb2b6634abf6db687a6523436",4,1,3,8
"5a6cda86d79e1ed11d38881398f56c59",4,1,2,7
"5a6e80d57bdde6b3a600cfae0c2f5e43",1,1,1,3
"5a6f38a618c025dd4d5523a5146ffe3f",1,1,3,5
"5a7082176cc91600f28d5f844409f38d",1,1,1,3
"5a70ab969f59cf7a18480854c5aa68a8",4,1,4,9
"5a7491f11851f54e535df1d0ba43ba03",3,1,2,6
"5a75e523333052454f36e015d286e376",1,1,4,6
"5a76612e828aadc27295600c272976c9",1,1,3,5
"5a772a88c4363b3e3aa9c024c45f8c46",1,1,2,4
"5a7881e38b4a49918a70658e1dd42a09",4,1,4,9
"5a78f085d9740be95d8ec9358f828468",2,1,3,6
"5a7a3ce8cda789ffeb42e1dbc1bde931",3,1,1,5
"5a7af3a806a1f677177c71250708fbfd",2,1,2,5
"5a7b42836d728d8ef64dc853bc3eb9eb",1,1,1,3
"5a7cd0ca0226ed67b086d8e37d46692f",2,1,3,6
"5a7d25b8afbe289dcf20384f98e1c8fb",1,1,1,3
"5a7d5a787e29740d5655145a9aa59f70",3,1,4,8
"5a7d9eb6ba2ea2fe7b9a7f1640dc3876",4,1,2,7
"5a7ef7a5e9c4e9e7851f635d31f58448",1,1,1,3
"5a8082f2f02414ee6a84c52a59f07fc8",4,1,2,7
"5a80f871a5b5059b2aaa903b9aca7e27",2,1,2,5
"5a81bce3c8ed6cd2f6e6278f1e0a3af0",2,1,4,7
"5a82977c06bccb651c66e206318d19b4",2,1,2,5
"5a83824981b849806e4d02b7c7a18950",4,1,2,7
"5a85f706b2059c3cd55287e105d8d5ea",1,2,4,7
"5a868d74b4b972b5a132c20e67bc4cee",4,1,4,9
"5a87cdfb4b05852cbb63bce4ee13636c",1,1,4,6
"5a883fc9b7a547d44d37cff77af08834",2,1,1,4
"5a8a71817704cd776e8b9a4ba220b139",2,1,4,7
"5a8ab1842a96dae9af120723e2d051e4",1,1,4,6
"5a8c2315ec66ead5650b6c4b72f91cf3",3,1,1,5
"5a90cbdbe1c1df028ca1bb7db01af405",3,1,2,6
"5a933361ee1e312362cc51eeb7b7a402",1,1,2,4
"5a95daf3900225ffe545478a36feea4d",3,1,4,8
"5a96f34f3afcd6af757054cdc60cb877",3,1,2,6
"5a9966d51e8f4ee8e409ed208a3dfe0b",4,1,3,8
"5a99c21d6cfa38e2d98690b4d8fd9584",1,1,2,4
"5a9bf6fa586d27d07f32cdc28e95227e",1,1,2,4
"5aa12328cdef952213ed88f50219b788",1,1,1,3
"5aa4d965d44f142fb95ca10c1135150f",3,1,4,8
"5aa94139984012d4e166aa1ba80aa16e",4,1,4,9
"5aaa0ff9afffc7a19ffb30e300bb9087",1,1,4,6
"5aaa50ef35dab9710bb7e8aa411f388d",3,1,4,8
"5aad27a7b4f74b1c3389d56c74db1057",4,1,NA,NA
"5aaf237a53b94f01b6043dd1ec7b0339",2,1,3,6
"5aaf262ad05b99746ecedaa1efbbfc3e",1,1,1,3
"5aaf768822b756d0cde0c99971f927a3",2,1,3,6
"5ab0302ed9544817776a78a8fffb46bb",2,1,1,4
"5ab184ff353d5cdb3f1e58c8b0486468",4,1,4,9
"5ab263bf707a0471866a0c7ea0bd8931",2,1,1,4
"5ab40d666d46ca852ca0aae93fbddb92",4,1,2,7
"5ab77444956339264bcff5c82ed85f22",3,1,1,5
"5ab9552cd6c3162201301a5bf90e5466",2,1,3,6
"5ab9ac4f0ecda632983caf9e856676dd",3,1,3,7
"5abb229ffc19bcdf38b5a988fd6886fd",3,1,2,6
"5abbec458aade1a257d4e7e10a84d351",1,1,3,5
"5abefd60411a987e1fc6ce77d4949f7a",4,1,1,6
"5ac168e8bb77e7e8ece45cb166d5a42c",1,1,3,5
"5ac476dfaa8edb71e9d21a4fb6fbb1fd",4,1,3,8
"5ac69f5b9d48a50db04c737537916278",4,1,1,6
"5ac793e4672aebec868e5d3795fb02fc",2,1,4,7
"5ac93723c391241928f3c16f2149fc8a",1,1,1,3
"5ac9949214b568c3731ad93d006cb789",1,1,2,4
"5acaad997a87d428d4354c5c810debea",2,1,2,5
"5acb44e8f0ffc5e73a4166f51eede9d4",4,1,2,7
"5acb7097e2fb26bb71b3320d85bbc3bd",3,1,4,8
"5acd65b5aca9647231421838e17adf78",1,1,1,3
"5ace05247b6926d3e595ac4de6620b1d",2,2,3,7
"5acf34561af0200eb8fe2307fdb126e6",3,1,1,5
"5ad0bb9cc8dae4484f59b5b5162b45b0",4,1,4,9
"5ad0e968609e6a0cfe73c6274efb7a27",2,1,4,7
"5ad2402ad280a4565016316f49c24460",4,1,3,8
"5ad276012bfba9b8ed40388b52aa554e",2,1,2,5
"5ad31e19d737a51f803e6986bbd119ff",3,2,4,9
"5ad40a36cac888cd479c36960d6cf4ac",4,1,1,6
"5ad58a4e6a1a656b6bed070cadbaa003",1,1,2,4
"5ad76b2e1b9830ec678ccda420872dcf",3,1,3,7
"5ad895e7b7ce9007c007cf5a524d01ae",2,1,4,7
"5ad96d7a95788923e8ff455366a90015",3,2,4,9
"5ad9aa3b3a3f21a4c5ab9e3a8b09642f",4,1,4,9
"5adb949d6dbe858471d4e41e8e2758d1",2,1,2,5
"5adbbdc3ad3fdea440538bb612c3bf3d",2,1,4,7
"5adbf3a8bdd94ffd3b216162913e7870",2,1,3,6
"5adcde68f0d0cfd95225aea102dd0167",3,1,1,5
"5ade76c1b8598f4752607e46984950d5",3,1,4,8
"5adfdd0397ae5abe3fdf520b61ca5d96",2,1,1,4
"5ae1e66fd44e0c177ced08ed216a5b34",1,1,1,3
"5ae56834f128098943cdea758a806a42",3,1,2,6
"5aea5fc896e4a5d9c6b62ee0d4865995",1,1,2,4
"5aeeed5097c02fc81d1123d954f191a5",3,1,3,7
"5af0a112b6c95817cd7776d948c15df1",2,1,1,4
"5af103d3f12fd83434cb97578a1e8d49",4,2,4,10
"5af136e0f8150962dfabd8dd1d998b12",4,1,2,7
"5af33d67c05c4de892a55dcd6ccdd406",4,1,2,7
"5af3a00919f7e5fb372900ed6b45890f",3,1,1,5
"5af5dbed5fbe8770e904a516bd29700c",4,1,NA,NA
"5af615104a2d20ff025719eecc2e40a9",3,1,2,6
"5afa58a8f5f4690413cfa9e809d551c1",2,1,2,5
"5afdf64c2f87e44b26158071b35b2caa",2,1,1,4
"5afe5092c3fa95bf7290839f3cea7e16",3,1,2,6
"5afe78282678ab518e980e51a8597e1a",1,1,2,4
"5b06524814ffe7696731ad5c9b5fbd75",2,1,2,5
"5b07509a8573da7473f8e94eafd6d985",4,1,1,6
"5b07d855f3356e33b1434dfb5a035cd7",3,2,4,9
"5b09c620db60411b0be6f1817c6cbe71",3,2,3,8
"5b0b6dbdc41527329d49519d7bf30866",1,1,4,6
"5b0ba82c99074b3f7829e159e26bc4fe",3,1,1,5
"5b0be88ba5c3b82ce49eee8705c2b188",4,1,1,6
"5b0c89a62cb6acde91d22de804570689",4,1,3,8
"5b0cab170035cda8b8da236cbd4be13e",3,1,4,8
"5b0e2bccd0f417ce8f42abfe9685be2a",2,1,3,6
"5b104d87bd221d828c2583a631d61a05",4,1,3,8
"5b12d02a7c3076cf7930084f3a632e58",2,1,3,6
"5b143240c381316b9b1dc332176b4a71",3,1,3,7
"5b14f2c0eda10f5f5048e97836726cf6",2,1,3,6
"5b15c412f2fc558104a7f8690e418e03",3,1,2,6
"5b16e124fa622d31637c864d2e343e4a",3,1,2,6
"5b170b21e7df492ffdd39962c608ce63",1,1,3,5
"5b17600861ad996f3f508c7b707b10d1",3,1,2,6
"5b1820b3e006c37c9b6ec3d91ce75acc",1,1,3,5
"5b1ae94194ff6e974356063557746e47",4,2,3,9
"5b1c8840f193d447fa06ec6cfba429ec",1,1,4,6
"5b1ccb22b017dc7b926bc2de7a6ae857",3,1,2,6
"5b1dcac3195ca1e1f72c8820c897ad6d",2,1,3,6
"5b1f05394a4cf3356d430713353ea50c",1,1,4,6
"5b20fe923c2314555c34bd05f036586e",1,1,4,6
"5b2339965459982f42b6fda1b13a27b4",4,1,4,9
"5b247efc13eaa924df67ddd1e4b4d558",2,1,1,4
"5b268337ffaa12b4d52e6e61bb579e4b",2,1,2,5
"5b2a31f785ae88451ce7c692c04aed39",2,1,1,4
"5b2a590fc1bf75d1dcd0b4020ddc8a5f",1,1,1,3
"5b2b1ba630515ff8f2d4e426514e1170",2,1,2,5
"5b2b5a6d6670652447fde264bcaf4c89",2,1,4,7
"5b2c2b2a8d9e890debe309928d321f20",3,2,3,8
"5b2f88631e76ec357578704f3a123737",2,1,1,4
"5b30522b5d840bd700962383ab8758cc",3,1,3,7
"5b3186d7cf904f2f9369aec26faba4d2",1,3,4,8
"5b3354f75d78184339b67dfabdeac97b",2,1,1,4
"5b3619dbe8789d4d059f8e5725d77a13",1,1,4,6
"5b3701e58aad8913eee15daaf03c0a9b",3,1,2,6
"5b378f9edfe7403495c4d88a291a5bae",1,1,3,5
"5b393d31d0c95acec0bc78472596d668",2,1,3,6
"5b395bf91614196ab074374d34d68491",4,1,4,9
"5b3aa7925728df96748677b2878c5dcf",1,1,3,5
"5b3ae78b0db449677904b185916b6d91",1,1,3,5
"5b3df683034ea4e172c34caa161740ed",1,1,2,4
"5b409ca5e4383fcfa2d21b68c21e5a04",3,1,4,8
"5b40a8eb3d0fe9467298ce9d35f22dec",4,1,2,7
"5b419334b395c0d001fa2ad8fce86bda",1,1,3,5
"5b47ada4d688a13c2cdc4639e332c272",1,1,4,6
"5b4c69aeb8443f66c8fcf0875b82605e",3,1,2,6
"5b4f4020c6264b792133c4a42e41a0b3",4,1,1,6
"5b4f623498134a84bdf5c3fce73df212",4,1,3,8
"5b518776add29ced401d66c76d3f4b47",4,1,2,7
"5b52858bcdab75cfc4593b13ea32db62",3,2,2,7
"5b52ba553ad97d0fc5993bdffcdcd4be",1,1,3,5
"5b542513d6870ee33b3c018a5fe9bd43",4,1,1,6
"5b55b379fb13d3bb7570b308b99f0255",2,1,3,6
"5b583873036f60198984295907f3b560",2,1,4,7
"5b59166412dd5595f77a43b217c39132",1,1,1,3
"5b59181def4480a0b80a426ca8c2dc3c",4,1,4,9
"5b59bcd0e2d08bdf0da7566cc0636d57",2,1,3,6
"5b5a5a59f8308236b0ed364c3a973323",4,1,3,8
"5b5c5e6acbc294d9c30645e963c2c371",3,1,3,7
"5b637c1ad2db159d4355c5a87fcb7037",1,1,2,4
"5b63c1c49d44b7ae4978726dd557dde9",2,1,2,5
"5b65c2693d8103d23aa910cd33d68daa",2,2,4,8
"5b67b2b422202d9bfd326ed53b7bd038",4,1,NA,NA
"5b69d5eeec3faa6533684cab0698d686",3,1,1,5
"5b6e68ebac0e972a475e981f3bf5f7d2",3,1,1,5
"5b6f22dc65fcf1aee722893a006cfaa8",3,1,2,6
"5b6f720d6417604a1f8b46edc1837f56",2,1,4,7
"5b707ef55dab6b40b8345eccbd262a88",2,1,2,5
"5b71ca52f13f79c2be72b2aad8755c0a",3,2,4,9
"5b73202957f46dcfad859ec6189df941",4,1,2,7
"5b75fed624dfb67890f5d9345f4dc062",2,1,2,5
"5b77d434b60d6843067eb5494029a21b",4,1,4,9
"5b793122cd209a07e85165695288fb0a",2,1,3,6
"5b7a937997fcb7a5a89549efc512b9d9",1,1,1,3
"5b7c6b99ad89766e25224d1f39210a44",3,1,4,8
"5b7c8326f4b959b9d18be1c669b3e620",3,1,3,7
"5b806c2f8936274f896a37acb4d09a63",4,1,4,9
"5b834622bcef511463355a1d7d2f57b5",4,1,4,9
"5b83a6e579043f9d293af671b3fde86a",2,1,4,7
"5b851034f9e2d218bd07a7d135682f77",1,1,2,4
"5b8515d0ff29f6655acc9bb8341b443a",1,1,3,5
"5b855416b6a0343aeb247df1750ea77d",3,1,2,6
"5b861df2503dbc8ca307dfb7e18b300b",3,1,1,5
"5b865d0882f10f95209a53cbcea3507d",4,1,2,7
"5b87097b1bf3d4c9234bfcef45c6c8b1",3,1,1,5
"5b8830979a628eba896bc7638f62d926",3,1,3,7
"5b89c2cd3ebc74a8f5b51b6353bc8cca",1,1,1,3
"5b89d722f7f9e8a96939fb9324f39ce3",4,1,3,8
"5b8a75e77489899ad9e6d57273aafd7f",3,2,4,9
"5b8c80a20366ff668e44bf7571988b72",3,1,1,5
"5b8e2b1579f85b73591611c56267d7f7",1,1,4,6
"5b8eac9117d8948bdadd22612055a8b1",3,1,4,8
"5b8fa14616eb4c5688b1b8b2aae75884",1,1,3,5
"5b9102c033e98918ec6bbffa97684fa0",4,1,2,7
"5b927be15533b8876fba5972cf878e74",2,1,2,5
"5b930155d89c36a3961cb875cf8ecf35",3,1,3,7
"5b9603bf6b5ba113060bd41f770c725e",1,1,1,3
"5b976dd4f77ac841d7027290494b8dbe",4,1,3,8
"5b984096a577ce1152ad5858260ec027",1,1,3,5
"5b995a832b84871450765d5ad8afb3b1",1,1,3,5
"5b9cb567ba3795be50b79845003bfef8",1,1,1,3
"5b9dadf41a68e39b12686c14eec1eb36",3,1,1,5
"5b9e2d80a7ebfcf10ed0fa934a6de8f9",3,1,2,6
"5ba08aba75969990241141244db54efc",4,1,1,6
"5ba477d7c86256dbb02331d06dc79e03",1,1,4,6
"5ba506364a0106b979abf923322e28b7",1,1,1,3
"5ba5ed538b8b1117e83297b343d4d8ad",2,1,2,5
"5ba849a3f0341ce2d82476c0c79f77d8",3,1,1,5
"5baa4a62a3a09db690d3f7ec80b78dbd",1,1,2,4
"5baacd4f58c5836e6a49b8d29dbef403",4,1,2,7
"5babe7dff334b057190325fe6d7c01c8",4,1,3,8
"5bb19317ef9d70891de66fd7f3a8e4e8",2,1,1,4
"5bb26921b0a1b8442fc75114bd80e946",4,1,4,9
"5bb41c66b286c78644c2756893c86583",1,1,2,4
"5bb42b1407a2074d382791d0884e1660",2,1,1,4
"5bb439a4a0ef5e16e7bf261aad03f97f",2,1,3,6
"5bb5edf01046c63819d4152671dbbe41",3,1,3,7
"5bb6a9aec28722e554d2d205d5f825d0",4,1,3,8
"5bb6aa0c66768142a9da3b6751b1fbbf",1,1,4,6
"5bb7e032a265074e4c8b68c68345859c",1,1,4,6
"5bb8288e5dcdd7161ad0b5f858e3f93a",1,1,3,5
"5bb8a67ac07b79525183f566a4bd4af1",2,1,1,4
"5bb93a88594feb6ffbebc0c2431e82ac",3,1,3,7
"5bbaaecaceed3b7b0b5226efd514ff96",4,1,2,7
"5bbc1bbc5568a1d7c22f7326471e5037",2,1,4,7
"5bbd10cfbfcd873ec9bfc10172bbf52c",4,1,2,7
"5bc2fbba573a24390675a1c171cb8430",2,1,4,7
"5bc646e9492942aa725129989089eb51",2,1,1,4
"5bc8c5d5447bbc14693f42df5ed88fbc",1,1,3,5
"5bc94b60050224af3dfdd2377c7e93e6",4,2,4,10
"5bcc8f0e733f747f511a810ec408fdd9",2,1,1,4
"5bcec02a0c1f9f916eb0e2e4c3c3be5d",4,1,2,7
"5bcefc1389a1860ce29e9ea6c46d9642",3,1,1,5
"5bcf87511a3d7b63b8b56fdb9ebe5fd5",2,1,4,7
"5bcfa017a23c7190fcdfc9fd753bd174",2,1,3,6
"5bd17f5327e1b09de119b707776dcfc0",4,1,1,6
"5bd572e9792d37a0902ca5342c4b9609",4,1,4,9
"5bd67e9507365c5d3e2687293e17dc59",4,1,3,8
"5bd6c03585f70d7c822c736ccaa053ad",4,1,3,8
"5bd73a00d0cef6e2bf17ef04b6020ae2",2,1,4,7
"5bd74f5ce9d18e2178a355014b6fac25",4,1,3,8
"5bd7cb3c37bc312786b7b16d99074356",2,1,1,4
"5bdaa4b24e612053513384e8dd5fa752",1,1,3,5
"5bdc03993408f1f36f9ceec1bbb9ee85",4,1,4,9
"5bdff994fa115621df0b714401ec5db4",2,1,NA,NA
"5be503e38e533742b939bdcb421ef385",2,1,4,7
"5be8242f4f7ca2f0bd389c867a889f0f",2,1,1,4
"5bea48b58d826f80d9ae64dd4622d5a1",3,1,1,5
"5beb7f6309917549e8977592b1cc794b",3,1,2,6
"5bec363c0c3280fa275b0a5cffdfaab7",3,1,1,5
"5bed15735f2d1bdfb2ba8286973d1bca",1,1,4,6
"5bed8eff61ba2d4873c6c72aa623b429",3,1,2,6
"5bf17ccb9d018be3b0c2c1987d681352",1,1,4,6
"5bf19d75d1689afb341205495f3eae8d",2,1,2,5
"5bf21e765852faf2dbdfe3bf0f4e2ab2",3,1,3,7
"5bf3a81ed2bd9ef25495c6cf166cd7e5",2,1,4,7
"5bf4ac10c802f0504b88d9113b975604",4,1,3,8
"5bf53b1f1b40087bc4e6b5987d427bbb",2,1,4,7
"5bf62dde3184c792f5b6ca13a7aa746a",3,1,2,6
"5bf6360c8d142c91d756bb9aa084d128",3,1,3,7
"5bf730cf1219395b0dd14b2f6d6c1657",3,1,1,5
"5bf81c42c6fb28894c4ac7be1d3fee6e",2,1,4,7
"5bfb289793467d2fc6dd76b8643bd5dc",2,1,1,4
"5bfd8d2b5093d802f0904c9f5cd10d65",3,1,1,5
"5bffdce2f67241f3d9de86edf96e62ec",1,1,4,6
"5c00398eeb6cc06e0eaa5ac08edf3900",3,1,1,5
"5c007473d25a40eaabe9dd90b61a062f",1,1,2,4
"5c008e6d2af075a08b11527f186b3abd",3,1,4,8
"5c0374d2ac6e6599c3530d687625afbd",3,1,1,5
"5c04beb2b69f6aafab563d6e672b1b59",3,1,1,5
"5c07c76a0441baf85f7e7637079e262c",3,1,3,7
"5c0916024bf8ac6780aa07dce317aaf6",1,1,4,6
"5c09ac095bae0ce431cea9cd2b603ad1",2,1,2,5
"5c0b5937776c0900b3b03cc9338f313a",2,1,2,5
"5c0c96462b9ef326e9b8570fa92c0a3d",3,1,3,7
"5c100416976d9113369919942548bea8",4,1,3,8
"5c117c579cb98a9c6c50e1301a349f3a",3,2,4,9
"5c11dd5878243edd7c5766b8d7d35d8f",2,1,1,4
"5c1285362ec128b1585289cbd59bf713",1,1,3,5
"5c172742a150b58f4407bc5f87adaa00",4,1,4,9
"5c1754ab1c8a81f6ef31fd8233a1749c",4,1,3,8
"5c19d1832e57e9c8f2767f985237e9a7",3,1,3,7
"5c1b13d3c8e0b43430a3343373e4dece",1,1,1,3
"5c1f0e9af062b1718a3c94f8cd6cacad",1,1,1,3
"5c21e267437019f708f605b521949aba",1,1,4,6
"5c22b4a6a747d260d061e93265f80aee",2,1,2,5
"5c24d39d21e33208728bc83e7e09ab77",1,1,1,3
"5c254f442e9643f4093c3ead513f97a7",4,1,4,9
"5c258f7c0ff4f829eec200d6b9ed6994",2,1,4,7
"5c2780ae7fe8ae72dbc6cd197c13f2cf",4,1,3,8
"5c309a04ba98c8099726ca9297f40e13",1,1,4,6
"5c30a2952cf3c02a6acc48746cab5635",3,1,3,7
"5c32f5f0716ba398ab390a9b024ef0b9",3,1,2,6
"5c335d5e512b311af34bcf6b96df531d",3,1,3,7
"5c3381a3f2f32b5085807b0807169501",4,1,2,7
"5c338a1f817634937de82b48141a62a3",3,1,3,7
"5c34fcb25cc08d6b1cb159c282634ee4",2,1,2,5
"5c36b592094a7bbd878ff0869513f263",2,1,2,5
"5c3a15e958c7a36e722408cd2ce8b34e",3,1,2,6
"5c3be54a95e564186d2a79cd3d3f6f5b",4,1,2,7
"5c3d648e2bbe2a68d3849bc5fd58b29e",3,1,2,6
"5c3e72adb6df915170e970f436a0fced",1,1,3,5
"5c3f5a014b7e645dae89046db2439c7b",2,1,1,4
"5c418344883a1f8617cb5577648adb4a",4,1,4,9
"5c418501b87e13cd0dfdb50fe6f1d96d",2,1,3,6
"5c4532e92c92ee3c58cd84d7eb15e0be",4,1,3,8
"5c4606dc5aecfdef72c7cbddef508750",4,1,1,6
"5c4b329488b00458c394bd47ac4f068e",1,1,3,5
"5c4b7aa014e584d78525c38717510f01",4,2,4,10
"5c4c9b685fd0819a54722afef7b66fab",3,1,2,6
"5c4d18bbf0282143b38c621eb7cf9049",3,1,3,7
"5c4db35a49343bbb9d8e93fd53ce6f7a",1,1,2,4
"5c4e50afdadfb15daa38fb743fd6f5fd",4,1,2,7
"5c4ea1d19f5c54967ec857a2f9b1d82f",2,1,2,5
"5c4fedaba86e0558729f4f82b2d3e144",3,1,2,6
"5c510ac2275d895a41308692a428ab75",2,1,3,6
"5c5280de1024ed0beca4f9939395730e",3,1,2,6
"5c52ba4067dd03fe444582c1573f8d81",3,1,4,8
"5c53fb2ee3cfd75e5810a52adee93ac2",1,1,3,5
"5c54682e89c9fbd2d29d2efde2601b88",3,1,4,8
"5c554a4d746d2411043e677088886517",4,1,4,9
"5c555b5e0d044f377f7da3011ba0655a",2,1,2,5
"5c563954ceb625e4d1fc40a7061bb05d",2,1,3,6
"5c585e7a98e329454ba75d494a0019be",2,1,2,5
"5c5d29938f2e541cf631e829dc75c9f4",3,1,1,5
"5c5f697a42fdb3dfde403b20768d22dd",1,1,1,3
"5c60d93d30882cdd81708742077e214a",2,1,1,4
"5c6158b528bf0eaa8115b298d4af28c8",1,1,3,5
"5c694a3890f4de5708c0252c38cb6b5d",2,1,4,7
"5c6cba8704f48b94e13d71503b627de1",4,1,4,9
"5c71f03d38ea1426874ace382efa488d",3,1,1,5
"5c7362da4a7796e725a71031afa96579",2,1,2,5
"5c74db72c1cdc37dc37c27542ec62542",3,1,1,5
"5c768e38434aeda51ba32eaaf77d14e8",4,1,3,8
"5c774fb12c4362112f1ca2e0d3f4181b",3,1,2,6
"5c7e38d5c0de8e798c587615164f31f8",1,1,3,5
"5c8043e39584d290f872869ff6fdc4cf",2,1,4,7
"5c804b11150a92fa9c838d05c93f3188",3,1,1,5
"5c81b3f2ec597733ddbbbf183d58c844",3,1,3,7
"5c82413b70d65c90e4f9e465c303fc82",4,2,3,9
"5c83e79c9e8b5231870982784e40a41b",2,1,4,7
"5c83ecb93c340986669fbe976ead71e4",3,1,2,6
"5c877400f924dc7f63e90d9a54e6ca79",1,1,4,6
"5c891bd40803144d07db69bfb69e91b8",2,1,2,5
"5c8a8e12e49d7060eba96af718514e9c",3,1,3,7
