"customer_unique_id","recency","frequency","monetary"
"9b0e2c4e40a458cf215f8f652f64a5ba",339,1,239.9
"9b0f710c65ae9320f0acd6dfccc1b4d6",447,1,99.9
"9b0fdf77ff6853bcd1e683c4f29a1997",174,1,99
"9b115a88b163c830eea9e44080e81223",345,1,22.3
"9b1635f25fbf04a04231d707fc61b38b",20,1,219.9
"9b184e00d4c7ca98227d44d85c9c1689",21,1,18.9
"9b18c3eb3b506f6fbb54251af06e9588",304,1,238.9
"9b1b345867bc891efd60d15cbf575d33",246,1,53.9
"9b1bbe55617d7e8753cb49776d952a5b",298,1,45
"9b1c978cb21b066c8cb29a12c846a8c5",67,1,539
"9b1c9c3315e0c6f2ceb5da19d67f1baa",275,1,236
"9b1de00ef3f5b9e16eecfa1b65a97a23",29,1,249.9
"9b1fb6c5340404c81e330ae8f88869d7",197,1,329.9
"9b21a6a02abbacc376f966a5ec638605",95,1,149.99
"9b226fa3cf0170ea1b4962f5279c6ca4",320,1,350
"9b22d6fe1f74d6e1aefec789415ec847",160,1,58.98
"9b247ece9e7d0705b06ba9d213ff8d15",182,1,99.99
"9b275afa65b2ddf85f643914901714e9",81,1,329.9
"9b2817c1cb60aee6c34dd7e7be21506a",91,1,72.9
"9b291e2160cf7eada1cb8bf6e9f8c244",158,1,70.24
"9b29bfcfd2f23ebfce73ad908e474d2b",36,1,89.9
"9b2a37f033bab5386e61e5bfda347128",37,1,89.9
"9b2dccad222e3faa329b265f6208c9d2",195,1,48
"9b2e057bf9be18bc0961bf6ee2f8dba4",180,1,99.99
"9b2efb55dd99203d79594dd9f4db76b1",30,1,206
"9b3080a1d8cb55eff4f11b92b49bb82b",150,1,59.8
"9b3143cc04064323c27d05647be4b6f2",215,1,207.06
"9b3585f29d0718a63fa08474320cf272",178,1,152.9
"9b35de471677095813ac9de9f09db232",148,1,56.99
"9b364462480c4a10d2c83bcfc2d3dc20",216,1,89.99
"9b3ab71077376f54d42b134cd15a55ee",30,1,219.9
"9b3e2fa09d36794690110e85c9645cf9",12,1,79.49
"9b408f12da0705a93d8e83f59b84f60e",339,1,81.8
"9b417c6b2cc3845bd2ff0d7dd558617e",70,1,89
"9b4280473c473c1258bbdb94d571de64",129,1,89.9
"9b42b36166bfd019e01d36a38ca05073",168,1,90
"9b4397576cfe415047a019144db164b7",37,1,226
"9b458553be21b8b42fda74098ce6d9e6",227,1,54.16
"9b45b4d8f54a9233ac0f3d23381176a5",310,1,39.8
"9b49001bc293b58c701a1538f60dff28",66,1,610
"9b4ac17ac06385267d9e585e5154f003",28,1,129.99
"9b4bb9d14ad112db54cc539ab2b8fd05",256,1,29.9
"9b4cb2f18b8f2cb6adbd4294ebe8c24a",215,1,49.9
"9b4d29a8a4b366ab3e445476e90280bb",97,1,5.99
"9b4dc5f3bf6d6ff2ec0eb2cb7230395d",146,1,49.95
"9b4f9870718fc9f864d7d5494d91f477",23,1,239.99
"9b52ae434fceca64d2342aa00e1d673b",34,1,129.8
"9b52f9a04732f8ed8786607f0b88b910",125,1,47.25
"9b53a39e76bc3551c1c9136057898603",256,1,148.75
"9b5427f064283ebd4f23ee679e223555",258,1,1449.8
"9b54a46b943ee3d1ebc2a2d1bc79e0f0",7,1,89.9
"9b551d332a694be3deb566aba6417dd7",120,1,49
"9b552a12ae5e31b69bee7bfdfe2bf9ad",256,1,273.8
"9b58ceaef36ab20e6d76541ff179219d",111,1,125.9
"9b5abfae2deb21336928523c6a829059",94,1,35
"9b61c2fdf2c0a670763b67aad64dab3d",222,1,89
"9b61cfcf9bc923fed1c1c8d38fab5a1c",185,1,89.9
"9b61dd49ba640ec864f865cc10aa8aa8",31,1,36.9
"9b63dad3d78b17032fe82c25b368be51",249,1,89
"9b63fecadb7d20796f519cabfb9a9e2d",316,1,80.99
"9b657714f1df8f8f86cdcdab9925b349",305,1,22.5
"9b661514ad84d0489ac73d9e24cbf169",119,1,1798
"9b67500d042a3267a5e9a9371458ad78",103,1,799.99
"9b685597cfc19fbeec3947b9578a5819",12,1,162
"9b685d3603d27bed8e2a924b51a1b4f3",77,1,250
"9b6a169c5966850bb9c65b838d468f98",58,1,578
"9b6a7355c961eb31d9434bc5c018825d",62,1,99.99
"9b6aaab71723727ac6a05977b6872876",160,1,129.9
"9b6cc489e1c73e719d7af9b3f2bac4b4",33,1,99.99
"9b6f9ad3c080ba8a1b78434783b92ea3",297,1,8.9
"9b7446f804b353875dcef7422aa3cd50",23,1,75
"9b751e45c7edd058729818752c5abf84",179,1,126.64
"9b7614f405928f1979f3abfea10ddee2",189,1,59.99
"9b764b9f6829eea2701477c0092cbcbb",46,1,219.9
"9b76c588a7a8d495bce4f71d2559d3ee",262,2,219.1
"9b785ba9f0eb9634f87b2676139c0af3",97,1,58.99
"9b79aec89c7df00d67d7a0ec8a9bbb7e",160,1,49
"9b7a66f6076fe28cfd1d7e1cab6d6cf6",46,1,379.98
"9b7c8e3942cbe4bbd22debbb13c2199b",19,1,50.9
"9b7d9553275a448bb1f726ae6c626ca1",165,1,39.9
"9b7fcde05dd369caf4dea1f04ed39fcc",107,1,119.99
"9b7fcfa05fb6f8b88fea3d74a6ba77d6",224,1,40
"9b8053235a21d91d4a863a30105fc7e3",223,1,29
"9b822290b458222b3033bf2cbd6cf4d6",200,1,115.9
"9b8459e95c991a7a5ee914b88bb2d791",0,1,34.9
"9b853ca1bfe9bc4d80443f0c3d5e2969",37,1,69
"9b85684cedccb35b49cbad4fcfe04417",51,1,269.98
"9b874554bd1f4a4b62c06f57ccc288f4",328,1,57.99
"9b87e32da9dfe38a620873d51c74aef7",319,1,119.99
"9b89c6a907672e04c34a9dc69c2f3fa8",17,1,59.9
"9b8c8faaf334cf326177267323455cab",303,1,29.9
"9b8dc9c0ff0542d021d0285e99697875",140,1,18.51
"9b9035de65d332968851b326ee7463b2",119,1,49
"9b904e62aeea8fe0552070621e5c968c",125,1,119.99
"9b90d46ad15f7c256ba481f634348888",87,1,25.99
"9b91a58b62d8b7b6c98e20dd91c086a7",256,1,39.9
"9b97bcdad0eec4b20489975f24b822df",216,1,45.9
"9b994af54c6d32342fef79cf811d2e5a",1,1,34.9
"9b9995f70b71bec634605d4cf20545a5",126,1,72.9
"9b9af2948f285161ae71264fd641deaf",216,1,109.9
"9b9c296f97467939ca1883de2e37ee7a",204,1,11.99
"9b9ceeaad1b990f974d6fc842ad6569d",164,1,179.9
"9b9d638e6673129d226f92a30574911f",223,1,199
"9b9dddec21ff3a98cbccabbdbc08d998",112,1,249.99
"9b9f4dcd22437fefb99dbbcc129dae01",40,1,166.99
"9b9f9eb886f72924c825f89b68266efc",190,1,205
"9ba0ed517a40245214c6e2c061209b87",148,1,98
"9ba29e899022cb28eb0f845eeb5f0116",166,1,178.9
"9ba69e0a247c5bd5fd3fc66900939782",256,1,44.99
"9ba6f0967ff9aede8d95fba7c2ac54ef",276,1,34.9
"9ba8e489ac0a013927b63181523c519e",118,1,59.9
"9ba9cbeb0e65c0fc310bd985c4ad7a05",24,1,145
"9bab4772c790be2269300fe0d3a0ed69",224,1,79.7
"9babef38291b535a79ce06be358bad7a",86,1,79.9
"9baf1392eba0e3765864edc27c11a9a4",337,1,48.9
"9bb0ec72e0fc4088b5eacfeec3dd3bc7",26,1,75
"9bb28ed7c7fbd7e2392ed20b3fdd9818",78,1,194
"9bb4293466481f2acbc455bcdcf205a1",138,1,105.7
"9bb44a018c92d0de83136fd23588b99f",7,1,74.9
"9bb5c41c4e6618bcbafd37801b41e2eb",146,1,84.9
"9bb5ee90bbf9e5dec4a866a9d1117328",295,1,69.98
"9bb6328bfab33dab1234db560571fb3b",10,1,27.75
"9bb7daf6a48895aff8b6df81932ab6c2",170,1,41.97
"9bb8248ea4f097bd7420bbcce016840e",39,1,109.9
"9bc01a9db40726af9fdf87bacc1ff9f4",41,1,24.5
"9bc158770d28e135f48b0c3fb2c21d27",108,2,59.8
"9bc1d14c71ab8184a43e64cfeb070d33",84,1,99
"9bc618f4342f7a10359d134f63241aa9",270,1,41.7
"9bc99cda3e247b8f685244d7d6c56a90",203,1,39.9
"9bc9a5e16112b7f1c7db80218e72fb69",10,1,259
"9bca37310a1cc59159af130954a00334",37,1,58
"9bd02f419986004f80d10dbf52f8c128",84,1,139
"9bd37e786ab07a6d839e98b20df52c7b",36,1,119.8
"9bd3a0d5aee992c5692a2a912a50d2fb",247,1,1499.8
"9bd443e4fd56f9b69922fda323aa02bd",275,1,46.2
"9bd5f2d4a5f2bcef49c69b884b784eb0",165,1,29.9
"9bd8e34366dfff8f1a825535737eb7a4",255,1,19.99
"9bd9da79f0355157190afe3d551274dc",197,1,75
"9bda9b42cac661d3c6130913864e2235",191,1,65
"9bdcce4628089708bc6653ff8e75dc3e",202,1,379.99
"9bddac3157e4f2e6f5dfd21753c70898",79,1,47.9
"9bde95ea1c0fc21776b2fe114807c556",50,1,31.9
"9be479d9033b8987a64ec383679520e8",310,1,76.05
"9be47f0073690871caa1beada3ab06a9",125,1,118.9
"9be795e932593ec0c21cdfa19799b5cf",95,1,43
"9beb71141f96bf64bce6d546b7f83dd1",90,1,159.9
"9bed676175d3561a1610ac36f878be37",79,1,149.88
"9bee7cfdef5ae8cc38f95568d8aaa499",69,1,117
"9bef45cb5b62c76a18ecde35d9993a5e",18,1,50
"9bf032ef1c7d2b93eed4916983d7eb71",36,1,143.8
"9bf10a69502a4607deb26ef091689316",308,1,13.9
"9bf1b9f34be1525d26416f40132617ac",202,1,248
"9bf23870370b60c094d0206cc3330d6d",31,1,58.99
"9bf4209d9dc9f93b60d6242caf790b0e",36,1,20.59
"9bf7ed095a6b3876c3f371a2a83f4b8c",76,1,439.98
"9bf81d9e8483c962fbf97dc079976645",58,1,29.9
"9bf9e8c962ab8bce4daf3ec7d0a59e13",272,1,255.61
"9bfc3238f6d84a036965adb6cb484013",165,1,59.9
"9bfccc70b89747794ff175e9eda7cabb",46,1,108
"9bff551dd73fdb455a7c2ceb6bed2d39",135,2,132.55
"9bff67cbd491a775eb1e262b778da4e6",3,1,149
"9bffa0e4138ffa69f88c783bb5a920cd",83,1,246.62
"9c01c455e8859823c285c9a63225b05e",308,1,109.9
"9c05287bdc440e6109e6174e2879699f",290,1,29.8
"9c06281cef67def8d1e7346ecde7df8c",77,1,112.5
"9c090ae4f7d8fbc668bb7296296d6b78",174,1,34.99
"9c098084cf270ea6705b41b313a46e13",333,1,176.99
"9c0b78c89ed731eff779bfe7a9c464a9",70,1,179.99
"9c0b79f2f43829880f2bf5d7ad1131f1",88,1,129.9
"9c0c0fb95befa8355f2a6376b34255e0",13,1,118
"9c0d01f2bd55d074b2cad35cb0301476",140,1,89
"9c0d3116a3594b1d4d2b28b871ac22fd",262,1,99.99
"9c0d53beec29a982a9fc6d09ee6e038f",48,1,109
"9c0dc67fc74d6f2c48d65220076aabf2",27,1,75.9
"9c0e3316782850f36b7d0209c5020ff8",310,1,97.9
"9c101a1e40d02a431e8f6e0008529772",55,1,265
"9c14614217fcca0da590e93b23af8279",18,1,89.99
"9c18cd0ba86443dce5c2e5157cbd2eff",88,1,69.8
"9c193d633d4bf351ce01f83404a8f9d8",43,1,14.82
"9c1c171a1b3c40185294e3c38a202053",29,1,358
"9c2008437ecbda535dc48e9bfd835ca4",124,1,51.67
"9c200afaf3a89243b54a6ee41d303a99",19,1,40.8
"9c2014c8ebe041a98e9603375cd7bb6b",63,1,59.9
"9c209a3050ac652d2296e84a1e58bbb3",249,1,166.96
"9c22decc1087987926bd5eda3555afd8",144,1,NA
"9c22e9a78e3b3f67c985fcfff6db6a56",18,1,13.65
"9c2321f285920e72059a6e34aee64d06",141,1,499.9
"9c2495bd9eafad8365c8a65b8e993e3f",173,1,16.99
"9c24e88d9c048db2933562f4457dae3a",35,1,99
"9c257d8c901fd614636e447d0f331950",292,1,67.12
"9c26117062d624d8e80a5fa19067114c",88,1,227
"9c28a565adee8c7bc1852b1278fb18c4",217,1,58
"9c2998408b54d12865254ebbd976cce4",36,1,99
"9c2a264534092abee3c218804b3a2061",75,1,399.98
"9c2a307ef736d198761e14a0372292ce",142,1,48.9
"9c2a9da8cedb9f7c62c1ebb3c97ae139",9,1,34.3
"9c2ad437f37e944ce2fb1f1cd0fe8ac3",76,1,38
"9c2cc68777b4f5eba53b0efba3ed1391",12,1,199.9
"9c3274a6235bf31b373a577b82d50d29",212,1,109.9
"9c339f12bc8355cffd6dc8ee37e90c5c",152,1,82.9
"9c36d6853ff388e442479f3f64f7a169",100,1,189
"9c393fe938ba64832b626e908d5c98f6",115,1,108.9
"9c3b8b30a6b28a14aa21e3ecaf2fadf8",159,1,450
"9c3beb01117930a065614b88c1743192",300,1,169
"9c46e32317aaa01d6c19dc03d49a512b",183,1,99.6
"9c4abd5c7156c810c12f052f013ca0be",32,1,47.33
"9c4b024163c6d94789844c7966458f3f",120,1,69
"9c4b23d73e62136763b1c67db3f0ed84",111,1,360
"9c4b6000c2b7f75753909d232d8e9bbd",179,1,89.99
"9c4c1712431d24464571f61635d5c6fe",52,1,68.98
"9c4d4ed0a5f29cdd74ff3a3d622ceeaf",199,1,109.99
"9c4f1bfd69071a5c8a169fb02a47d4aa",312,1,16.9
"9c50268003cb298005552488ca129c5e",276,1,79
"9c53595ba7cabbb6c9617d23ed7ad8d2",149,1,399.9
"9c540c186d344c460d85726b531b287b",232,1,124.9
"9c57789a6a587f4efcfb01e36c106014",29,1,200
"9c5b3d90e6fbf8743dcdc6caef354ac9",331,1,117.6
"9c5bb4e3494d918764d1c7abe807c9d0",58,1,289.9
"9c5cf87e9e60c3057d250a52a18bb4af",34,1,150.9
"9c5e0e7b43f0fe8b0a8cffe4ea4e4fe7",73,1,107.15
"9c5e47793b4497ef26bbf6987ec1e8c8",21,1,120
"9c6380b646680dd3aa3af3f47799048c",62,1,165
"9c63cf8da1b78841b18e67eccb97ca65",135,1,259.9
"9c64fcd3874cf3176671b4b81c5c0233",49,1,269
"9c66139f2ce43127c1e2d5acbaa2c3b7",203,1,115.96
"9c6c06e519899dea6fdad64774de866f",26,1,83.9
"9c6d91038516f711fbe3e9ce6aa1e0e8",290,1,44.9
"9c6eb6c6b60a688367b18a97ab4255c1",133,1,159.9
"9c729877d947be5ab0eb722402a82ce6",41,1,149.7
"9c73c3022f4c8591feb2fb7bfb013de0",114,1,42.9
"9c760a39c48113c1450dd5b65958d7fa",118,2,116.89
"9c7751553d42cb89579f028bfbbe55ca",175,1,34.9
"9c77a1587900063f6156b00224fe16e9",97,1,319.7
"9c77ef5c10eb297b09aa326cadd6b4e8",56,1,379
"9c783b71f0ea85aac770d6aa99e8a01d",69,1,NA
"9c78b37dca6bc610f0907f61b804d5e5",25,1,131.9
"9c79021ba84e7c187553cec1196eb584",228,1,34.9
"9c79834ab7744d08eb6b0fd707549c09",152,1,19.9
"9c799fbb60c13bcd545925514dcfcbad",202,1,69.9
"9c79acd7285c6c648be96d76e7489b4e",6,1,72.9
"9c7bb801e639b91eb75206550acc92a4",152,1,14.99
"9c7bba601273835cde4754b81ec5950f",285,1,39.99
"9c7bc34fa4b2fd8e3f132a6337ba8828",46,1,119.8
"9c7c0e862d86a9b96e39c251dca062c0",85,1,229
"9c7f37f879958c67ec179c3373ceda3a",142,1,27.9
"9c81b73cddf3395252e9ee748dd84836",172,1,99.99
"9c81e8d61f57d26174c0b7657940339d",291,1,20.94
"9c825ffc75b0f0cc656b7630bbeb8395",47,1,75
"9c83d49fec239226cfb7eb08c85af10d",291,1,169.9
"9c84b59754a048e11a1412c052ede115",36,1,159.9
"9c87764348ee1c365463b3729b240d0e",228,1,59.9
"9c883c141a78473b2735f2dbfe96570d",226,1,63.9
"9c88dc49c4d317f38ba1e435939736f0",161,1,69.9
"9c8930fc25773dc854b9ab22f8539d60",144,1,64.9
"9c89a3ac8a99c9c3e9bb862054a039e1",275,1,129.9
"9c8a048c503e08a6bdef9254c5a348d9",26,1,69.9
"9c8efa21c963785c7c32862ada5d55ee",80,1,145.8
"9c90157c7b5c4a92c25f1c27a42df017",195,1,129.9
"9c90bdeb2b917c300201f89e37714cc9",234,1,178.5
"9c91dbf3b2ebe1ede794274890dedc6a",170,1,79.9
"9c92051d99c50e47f33f1955a74e0681",37,1,19.99
"9c9372efb0eaba42664210e312fe38c4",50,2,279.98
"9c96aceebc6283e7e700993256b62609",36,1,148.85
"9c96c91622cb35449952fbd419a6dced",81,1,78
"9c97067f4b877df688924306ba5aabf3",133,1,114.9
"9c996103b1a18d34dcbd1421df8f86fd",20,1,259
"9c9a1d458299e475598c872ba2db5bd6",37,1,89.99
"9c9ac56ba685050163c38688a26ba66b",221,1,269.9
"9c9c09ee9270bcacbcf4adec6aa1452c",17,1,45.9
"9c9cf13b46bc526124deffdce7697ca1",47,1,79
"9c9db9057b02a4a1eb0d79e7caa1120f",156,1,69.9
"9c9e34e36d16ec0e457aecffc9a27d85",284,1,33.8
"9c9edf191f58b820c7400829edacf495",84,1,34.99
"9ca02217ef5f69e71ae75b08ea605666",269,1,99.99
"9ca1922fbd76be0c0045625cf3f04daa",322,1,328
"9ca6439ec56424b2717501565e0d5689",46,1,154.17
"9ca738828fad483f99cb61a51149571f",5,1,277
"9ca9123755eb1cad8bce91226475ab4e",37,1,79.8
"9caa11bb2ba9230b0b8f911f3cbc994a",208,1,56.99
"9caa8ec026abcc62b037581bb56da6a0",154,1,91.7
"9cadae2f7d27384bdaf7baf5d48adbfe",134,1,299
"9caf7fce45f197ace0ef67476d5f0b94",146,1,62.9
"9cb05885262e3459811af52c1818e354",59,1,59.99
"9cb4955abc0a59152a611d3fd8d968ba",278,1,74.9
"9cb6efa9ca01a3669d564332c521eca0",66,1,59
"9cb9e18ccdf5fb9abd08122545888873",206,1,22.5
"9cbd11daac8f21468a69219da8eeed76",17,1,177
"9cc1821c467e83ddaa26f7ada89e39e0",264,1,18.95
"9cc1d4a8e2122003ff52f44756c0540f",166,1,86
"9cc4ffe9017eb8c8a33ec9b04d573f15",219,1,240
"9cc5367471d83a17c41eeb85c0075372",100,1,110
"9cc560778160e4e23be98366377d835c",33,1,98.9
"9cc5a07f169a1606fd347a56683e6ea6",18,3,319.7
"9cc6513293fe015ded4e98c49bfe536d",277,1,65.8
"9ccbb5f759db041b2db8359d71c0547f",20,1,54.99
"9ccf3437153866d03622fa64c8442d2f",26,1,89
"9ccff5067614ac5510320fed6e4dda46",340,1,59.9
"9cd0f0bcd5cfdb1fbd75dec3e1dd8c4e",64,1,29.89
"9cd13d68abd14d6f4ec4f25aec84613e",20,1,414.62
"9cd2d6e39e6a740ee3c6fcb77cdbf976",197,1,56.99
"9cd31aa2388af9525780c2e1c3ad4ff7",161,1,101.24
"9cd3c26d02354e195227cb65fcb6dd60",43,1,399
"9cd6f2f987359a6660c6eb0d420bea3d",177,1,169.99
"9cd8cab8da2c15b7ef379643caad4a01",61,1,89.9
"9cd9ceb92b924354f445bbd452c4c462",4,1,12.3
"9cdb35f4f2f70baa06f48f639aed100e",171,1,56.99
"9cde2485320efdd065a76233a3612623",19,1,1698.99
"9cde81a57c957057813bb9a84ae7e124",311,1,22.5
"9cdfe712401ae2a44d3056afbc2b77a8",342,1,310.9
"9ce140db9a329992b6f1ee44710cf665",194,1,99.99
"9ce4185d17f75a3b38eded0e2401ebd2",252,1,59.99
"9ce4bf9244562cfafdf6bc5197322ab4",301,1,84.8
"9ce510a1c8c2503b4af5233bb8d1ac8d",36,1,69.9
"9ce5d1f51dc3820878f63ef6da296d46",132,1,149.9
"9ce65b8b5abf4f8eb9c36d54903bf746",27,1,89.9
"9ce860d323a8e661b32d0a4fc4295ef9",172,1,29.9
"9ce8c0e4fde79838dfa511b4cc893f7a",89,1,99.9
"9cea402fce863ec4bee5af27306e213d",250,1,399.9
"9cec8e7b4238494aca2d2db6f39909b2",172,1,71.8
"9cefe42d341c88e20dfc3b05756e79a4",219,1,114.9
"9cf047265550f15115b178d72db2ca26",160,1,119.99
"9cf0a9cf35d5ed633529687cf5a97c17",279,1,99
"9cf1429322dd407a31d311c2150d7bb1",16,1,239.9
"9cf5e99801fa1841630de46050cb0444",294,1,43.99
"9cf6dec2e760c65ea7cb496593d3af57",227,1,48.9
"9cf7324fd017fe2411c1633eb6cfb38d",62,1,79.8
"9cf9f4956c8ac9f847c17e4083d7ff11",123,1,116.33
"9cfa9dd746cc855cc86fbd3b455ed20e",185,1,29.9
"9cfb0de54a4a9daa8aca4ffea86a82bc",285,1,23.9
"9cff2f5681aa3fc9c27b7bd091a69430",296,1,19.99
"9d010dc43261a4928c3d7061409d4021",303,1,99.9
"9d01c5cb3cc2f538dd47f5b00b993654",40,1,104.9
"9d0755875c89125946b738c348527509",123,1,29.9
"9d07bf621235d863c3b3b2cf730a86ea",81,1,146
"9d0a6b738ed264615f676857866d3228",103,1,59.9
"9d0d24d661aefcbbd5ec94d34f19947c",228,1,89.9
"9d0f27ebe07860991987111d254339da",127,1,21.99
"9d10bac79cbfafe359de7dfa9f5a1e47",248,1,78.55
"9d14977959925b8018ed3534d9c93858",41,1,19.99
"9d1ae2a14c567187ee52a25acc85c142",214,1,89.81
"9d1d6a2338f51beb0e6afa2e876b6540",177,1,45
"9d215ac353daeef73aee872460338e3e",184,1,39
"9d234cde9f3c90fad3a9ccfefa681c0b",143,1,129
"9d25bbeaab39288f4dda0f63eaa2a8ca",135,1,88.9
"9d2a36aa08216b269ce53c63a55b2706",164,1,369.9
"9d2a60f2db1207f6e338c1ae23a5e6db",63,1,44.99
"9d2b062dc07734a1d7053478a7e83280",39,2,59.7
"9d31457a03125fc870787a251760315a",123,3,259.6
"9d317acb1c32146e752981044c0ea5bd",194,1,860
"9d318cda80015093e8550c6901c5c3d3",94,1,129.9
"9d338ea2bd24cb22533c1f2bd36dd62d",23,1,24.99
"9d35fc6a97a4259f613848a44729bf80",168,1,39.9
"9d36b2715d5419c3d906cd95e01c5a35",129,1,29.95
"9d37cef7f1f54238d37f0b679d8d3695",75,1,19.9
"9d3bcdce836771257958e6c08ccfab06",166,1,44.15
"9d3be73e208902906c59e9b4c6b793cd",217,1,12.9
"9d3bf8779575fe1c011707d69ede3a95",207,1,22.9
"9d3c8e0520c58bd0e8b6f407d65effea",230,1,164.9
"9d40de5a5adc41c85d3fb906c35ddf7f",36,1,135.9
"9d4335cb37d62a52c2a0af6865c40183",101,1,10.22
"9d45542d3d4b9dbc754a65f8850e5761",5,1,61.99
"9d46fcc7c78714a9f3ca839b05ca5793",88,1,38.99
"9d471065b72938db48ed449f1c4b826b",178,1,184
"9d4cfdc489d009fc9133abf658b6f1a1",284,1,84.9
"9d4d90e41c78deb7d96cba3a34d6c752",203,1,66.99
"9d4dad0a5382a8d234d0ad979dc594f2",277,2,174.45
"9d4e2b9608fc029188a1ad31174aeef3",318,1,165
"9d50a2e2c97122c1b2a49dc28bef2130",68,1,45.9
"9d538697120330498252353c99068356",331,1,176.99
"9d548607aaf242f7c925bef5c5a27abb",42,1,25.9
"9d549c634d92fb0055303b3df02cd01f",21,1,52.3
"9d54daa19c43f4d96f69ec2c3f2d8bb3",61,1,24.5
"9d569c712f00ac269510202d6c1e5239",12,1,68.57
"9d56cb9a44aab5792e970c51fc9b3818",125,1,39.9
"9d5bc7ae708e8876bfb90be1d4f1f7cb",199,1,79.9
"9d60f12abe81ad0619fff2f412532c29",132,1,49.95
"9d6180b002fa915ed9e6f79ffa9956bb",214,1,599
"9d62781deeb1060adc0f47a86d4a2ef3",240,2,183.9
"9d63c530c6dd3a547a40648e530bf21e",122,1,36.9
"9d64ff550414d35764c482f4af05fa97",5,1,23.99
"9d687a1e1a93c3d1788eaf38b05e0040",222,1,99.9
"9d68d3a0a28583b68e7d8e6a07adaf31",4,1,49.9
"9d6b593b8399ee7f6b76d3aa6f69d4f4",228,1,79.99
"9d6cb419413210952479e9283d9a86b2",123,1,99.99
"9d6cb6f738791dc015b27eff3df42e38",287,1,99.9
"9d6d99c033af3a65900fe1e18b78dd84",41,1,38.25
"9d71b8ede6b4a9bb3cf2f8db6d1791bc",313,1,159.99
"9d73089e629be81dfe8d09d929649d75",68,1,99
"9d74a7e29e866ee0302503f15446f874",335,1,117.3
"9d74adedec2d8b3f568c85f97e0563c5",54,1,249.9
"9d792a9ca9595172b8d35a2428ce6c11",203,1,209.56
"9d7a7819f035595c50c85e4ec22308d0",58,1,199.8
"9d7aa3978318d58d61d24b797b5c5181",29,1,79
"9d7afc91cde0d8fcc392a26d8a343aad",272,1,56.99
"9d7d5b2f4930fc4e18cabde5e5dc2b21",195,1,89.99
"9d7e085be25b92be856cbb6524786cb8",24,1,23.8
"9d80519e08456666caea8e3d582488f2",135,1,102.8
"9d8130e675ce6c1f24cd519444f7642b",172,2,198.8
"9d81de3675b1ec4046623404d280f462",16,1,122.9
"9d84314b106db001197713e2ebb8b253",251,1,89
"9d85c39a38a86ed13978803d7560c612",36,1,109
"9d85f9ce22312bcc36d6d8634ecc1e9b",37,1,199.98
"9d86765b27e4fb144f37b59892e8d550",15,1,239.9
"9d8684bf332648a6a65fa5341befc931",241,1,219.8
"9d89db9d24b9afb804924b560252ce71",24,1,150
"9d8a5cdca7bacfcff45ae4e120923b20",271,1,329.9
"9d8a94e79250a131115909210a1e7518",107,1,6.99
"9d8b631affd3a9863f7cf6db1fde3864",109,1,117
"9d8c757bf7a397242ccde89a19f75ac1",112,1,459.98
"9d90edd76b7414655a3283f7eeeff8fe",177,1,149
"9d93da71ce0edfbf46f7626d967fadcd",175,1,89.9
"9d9563cba76155af23cd0c8390d23fd6",257,1,77.68
"9d962709ced8c31f3b89ac1cadab00ba",168,1,149.99
"9d96ad6d5b8b75dd83e9bd2da641e9a0",55,1,46.9
"9d98ffc3321d84cd4801a073b3f1a2bf",241,1,19.9
"9d9ab3b77f0416765b3fbedf94a942a4",122,1,38.4
"9d9c3d5d3f32faa84b583fccffe294e7",274,1,59.9
"9d9ce1302141df34cd7b6b7b9978b364",61,1,115
"9d9d1b89047588241d03772768201fc5",334,1,49.9
"9d9f5c03dc7ff5eb5931407d9882a3a5",160,1,139.99
"9da055c652848f95e07a0614689cf705",239,1,97.5
"9da198b3b0ddde5a4dfd5b1c445b1fc8",256,1,79.9
"9da2133beff1d92067f766a45eb64207",46,1,220.89
"9da3069306d3a92c5c835bcfa0610d27",332,1,79.9
"9da310329f550c94c340b749297d4fef",5,1,137.8
"9da3533102a6622e9ddd9e43b2f84f03",250,1,159.9
"9da3ccbd6540492af8ef9f1e756a689c",3,1,49.9
"9da6da8585f6384a9a909bc3facb10a5",115,1,197
"9dad7ff946b6dbe698c097103546b07f",294,1,39.9
"9dadacd7fb4881df925f803d4f05de92",36,1,29.99
"9dadf198dd249e1f37323eab5c877c20",142,1,49.95
"9daea9b7c0b2762d124f937f36c2de54",43,1,29.9
"9daf2e58eee25b52e58f42dd3669a0f4",209,1,89.9
"9db67268a3fee1d4b13faaeb90af07c0",209,1,39.99
"9db6a3363a3a5dcc40b04408b1d02eb6",334,1,25
"9db8efc345bb3ff630987b7832217621",28,1,569.7
"9db9a57cb8b240a18e5e72f7c8f8f09c",289,1,129.99
"9db9c8afd749185bdf80b8875b526ac7",151,1,45.9
"9dbbea7af339a71fa00816b6fa789208",82,1,207.9
"9dbdb1a0d0f8d0826e4f68ace523b980",23,1,57.4
"9dbf8077457b9fd79a22b7d882e4b98c",21,1,19.9
"9dc0bcfa8496ea146adfca26ce1ce551",237,1,169.9
"9dc4193761aa91fb8880c1f72b9cdae3",213,1,34.9
"9dc44558922ff57d14d99f20d37f440f",196,2,125.8
"9dc4691698a7fd81f292f289b5181120",69,1,79
"9dc4b05ce1cabbd9c3be75b2420d4d87",316,1,37.98
"9dc7e983a9dde2b110ca06f7547d6b5a",118,1,1299.9
"9dcab95207547d24008d01cfc8e96664",52,1,30.21
